conversation_id,customer_tweet_id,brand_tweet_id,timestamp,customer_message,brand_response,conversation_history,conversation_turns,is_multi_brand_candidate,intent,rule_confidence,needs_manual_review,matched_patterns
252894,252896,252895,2017-10-05T17:35:00+00:00,@AppleSupport hey how can my phone not freeze every 5 mins with iOS11? Ideas??,@176098 Let's work on this together. Could you join us in DM with some more details on what you are seeing? https://t.co/GDrqU22YpT,customer: @AppleSupport hey how can my phone not freeze every 5 mins with iOS11? Ideas??,2,0,app_software_issue,0.99,True,freez
252896,252898,252897,2017-10-05T17:34:37+00:00,@AppleSupport I don’t understand what’s wrong with my phone after the update.. facing lots of problems even after 11.0.2 update. Please help,@176099 Help is here! Let's talk via DM and get to work on this together. Please tap here to DM us: https://t.co/GDrqU22YpT,customer: @AppleSupport I don’t understand what’s wrong with my phone after the update.. facing lots of problems even after 11.0.2 update. Please help,2,0,app_software_issue,0.99,True,update\b
253479,253482,253480,2017-10-05T17:45:02+00:00,"@AppleSupport, me gusta como a mi iPhone ahora se va la pila más rápido y el lag en el teclado, ¡wow!
Gran actualización. 😒",@176256 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,"customer: @AppleSupport, me gusta como a mi iPhone ahora se va la pila más rápido y el lag en el teclado, ¡wow!
Gran actualización. 😒",3,0,app_software_issue,0.99,True,lag\b
254064,254067,254065,2017-10-05T18:10:31+00:00,@AppleSupport any ideas on what’s going on with Mail in #iOS11 ? The app keeps crashing upon startup for some reason. https://t.co/HhCkS2YgPk,@176391 Which iOS version is your device currently running? We want to make sure that you're running the latest version.,customer: @AppleSupport any ideas on what’s going on with Mail in #iOS11 ? The app keeps crashing upon startup for some reason. https://t.co/HhCkS2YgPk,4,0,app_software_issue,0.99,False,app\b;crash
254088,254091,254089,2017-10-05T18:06:01+00:00,@AppleSupport The newest version. macOS 10.13 - High Sierra,@176398 Thanks for providing that for us. Have you restarted your MacBook since this issue started?,"customer: @AppleSupport y’all wanna tell me what the hell is going on with my computer? It’s brand new and expensive as hell. Stop playing games. https://t.co/zFkSS6KXrQ
brand: @176398 Thanks for providing us that video. We'll be happy to look into this. Can you provide us the macOS version you're using?
customer: @AppleSupport The newest version. macOS 10.13 - High Sierra",6,0,app_software_issue,0.99,True,macos\b
254108,254113,254112,2017-10-05T16:19:44+00:00,My iphone has been off the charger for 2 hours and is at 79%. God damnit @115858 do something right for a change,"@176403 We want you to enjoy using your iPhone 6 without worrying about battery life. DM us, &amp; we'll work together to find a solution https://t.co/GDrqU22YpT",customer: My iphone has been off the charger for 2 hours and is at 79%. God damnit @115858 do something right for a change,5,0,billing_payment,0.99,True,charg(?:e|ed|ing)
255554,255557,255555,2017-10-05T18:51:27+00:00,@115858 the new update is trash my phone been messing up ever since !,@176775 We want to look into this for you. Tell us exactly what's happening with your iPhone. Which iPhone and exact iOS are you using?,customer: @115858 the new update is trash my phone been messing up ever since !,4,0,app_software_issue,0.99,True,update\b
255554,255556,255558,2017-10-05T20:03:32+00:00,"@AppleSupport 11.0.2 i have a iPhone 7+ (red) it’s just trash always force closing , turns off , freezing for like two mins y’all boys need to tighten up",@176775 Let's go ahead and meet in DM and we can work towards a solution. https://t.co/GDrqU22YpT,"customer: @115858 the new update is trash my phone been messing up ever since !
brand: @176775 We want to look into this for you. Tell us exactly what's happening with your iPhone. Which iPhone and exact iOS are you using?
customer: @AppleSupport 11.0.2 i have a iPhone 7+ (red) it’s just trash always force closing , turns off , freezing for like two mins y’all boys need to tighten up",4,0,app_software_issue,0.99,True,freez
255564,255566,255565,2017-10-05T18:50:00+00:00,"@AppleSupport hi, Sound Check in Music app isn’t working since I updated my iPhone 6s to iOS 11",@176778 We're happy to help. Reach us via DM to gather more information. https://t.co/GDrqU22YpT,"customer: @AppleSupport hi, Sound Check in Music app isn’t working since I updated my iPhone 6s to iOS 11",2,0,app_software_issue,0.99,False,ios\b;app\b
255572,255575,255573,2017-10-05T18:48:28+00:00,Since I updated to iOS 11 autocorrect has been going insane!!! Anyone else having problems? @115858 @AppleSupport,@176781 Can you give us an example of what's happening with Auto-Correction? We'd like to see how we can help.,customer: Since I updated to iOS 11 autocorrect has been going insane!!! Anyone else having problems? @115858 @AppleSupport,4,0,app_software_issue,0.99,True,ios\b
255811,255813,255815,2017-10-05T20:06:27+00:00,@AppleSupport The Chinese are trying to hack my cell phone! In the picture it shows some weird language where the cell signal should be.,@176846 Thank you for your reply. Please send us a DM. We'd like to take a closer look at this. https://t.co/GDrqU22YpT,"customer: What kind of service is this? @115858 https://t.co/dyhEF6yfkT
brand: @176846 Thanks for reaching out. Are you experiencing poor cell signal on a new device or after an update? Let us know what's going on.
customer: @AppleSupport The Chinese are trying to hack my cell phone! In the picture it shows some weird language where the cell signal should be.",4,0,connectivity_issue,0.99,True,signal\b
257767,257769,257768,2017-10-05T19:50:00+00:00,@115858 @AppleSupport I've been waiting over a week for my order which was supposed to be next day delivery... #pleasehelp #nomoreholdmusic,@177320 Let's take a look at this for you. Reach out to us in DM. https://t.co/GDrqU22YpT,customer: @115858 @AppleSupport I've been waiting over a week for my order which was supposed to be next day delivery... #pleasehelp #nomoreholdmusic,2,0,order_purchase,0.99,False,order\b;delivery
257769,257771,257770,2017-10-05T19:49:32+00:00,@AppleSupport Ever since I updated my phone to the new iOS. My phone would randomly restart again.,@177321 Thanks for this. Which iPhone are you using? Let us know via DM and we'll continue from there: https://t.co/GDrqU22YpT,"customer: @AppleSupport why does my phone keep restarting on its own???
brand: @177321 Let's look into this with you. Have you noticed any pattern in which this happens?
customer: @AppleSupport Ever since I updated my phone to the new iOS. My phone would randomly restart again.",4,0,app_software_issue,0.99,True,ios\b
257781,257783,257782,2017-10-05T19:46:38+00:00,"For the first time incredibly disappointed in @115858 

WTH is going on with you? Rethinking my phone choices....",@177325 We'd like to see how we can help. Please DM us what's going on and we'll go from there. https://t.co/GDrqU22YpT,"customer: For the first time incredibly disappointed in @115858 

WTH is going on with you? Rethinking my phone choices....",2,0,complaint,0.99,True,disappoint
258884,258886,258885,2017-10-05T20:24:29+00:00,"@AppleSupport i'm like this for half an hour.. problems with your servers?? i'm on ethernet, last itunes version https://t.co/1kwPfosuJY",@177549 We'd like to look into this with you. DM us with the steps you've tried. https://t.co/GDrqU22YpT,"customer: @AppleSupport i'm like this for half an hour.. problems with your servers?? i'm on ethernet, last itunes version https://t.co/1kwPfosuJY",2,0,app_software_issue,0.99,True,itunes
258917,258920,258918,2017-10-05T20:16:33+00:00,@AppleSupport ur update turned my phone to scraps 🙄🙄,@177559 We can help! What's going on with your iPhone?,customer: @AppleSupport ur update turned my phone to scraps 🙄🙄,5,0,app_software_issue,0.99,True,update\b
260456,260458,260457,2017-10-05T21:03:01+00:00,"@115858  @AppleSupport help!!
Ever since the new update my phone is shit!! Can’t answer calls all apps freeze help #ios11update #iOS11",@177977 We can help with this. DM us which country you're in and we'll go from there. https://t.co/GDrqU22YpT,"customer: @115858  @AppleSupport help!!
Ever since the new update my phone is shit!! Can’t answer calls all apps freeze help #ios11update #iOS11",2,0,app_software_issue,0.99,False,update\b;freez
261335,261337,261336,2017-10-05T21:30:05+00:00,@AppleSupport My iPhone 7 plus has a black screen... the phone rings but I can't answer or do anything with phone SOS,@178225 That's not expected behavior. Let's see if forcing a restart helps: https://t.co/OWRDHWSt4h,customer: @AppleSupport My iPhone 7 plus has a black screen... the phone rings but I can't answer or do anything with phone SOS,2,0,device_issue,0.99,True,screen\b
261756,261760,261759,2017-10-05T14:15:00+00:00,@115858 why doesn’t @115888 work like it used to anymore on my phone after I updated it? I have to open up the app every time to skip a song,"@178332 Which version of iOS 11 is installed on your device? Let us know via DM, and we can help out with this from there. https://t.co/GDrqU22YpT",customer: @115858 why doesn’t @115888 work like it used to anymore on my phone after I updated it? I have to open up the app every time to skip a song,4,0,app_software_issue,0.99,True,app\b
261770,261772,261771,2017-10-05T21:50:32+00:00,@AppleSupport How can I resume/stop a decryption process? I cant install High Sierra... https://t.co/lUYTY6TEGt,@178336 We'd like to help. Join us in DM and we'll continue from there. https://t.co/GDrqU22YpT,customer: @AppleSupport How can I resume/stop a decryption process? I cant install High Sierra... https://t.co/lUYTY6TEGt,2,0,general_information,0.99,False,how can i\b;can i\b
265013,265015,265017,2017-10-06T14:20:33+00:00,"@AppleSupport My tweet said I can't do a manual reboot (using the home/volume/power button as u suggest), so the answer to your question is no. What now?",@179132 Let's team up in DM to look into some options. https://t.co/GDrqU22YpT,"customer: My ipod has just frozen on me while playing music (everything else works/loads fine. I can't reboot manually. Any help @AppleSupport?
brand: @179132 We'd like to get you back to your music. Can you complete a force restart? https://t.co/o7nB3pXfMv Let us know the results.
customer: @AppleSupport My tweet said I can't do a manual reboot (using the home/volume/power button as u suggest), so the answer to your question is no. What now?",4,0,general_information,0.99,True,question\b
