conversation_id,customer_tweet_id,brand_tweet_id,timestamp,customer_message,brand_response,conversation_history,conversation_turns,is_multi_brand_candidate,intent,rule_confidence,needs_manual_review,matched_patterns
889106,889108,889107,2017-11-25T16:14:30+00:00,@AppleSupport This is all after I finished paying off my phone two months ago- have been paying it for 2 years. Now I’ve paid it off and it stops working?,@331084  Did all of this start immediately after the last update? Which version of iOS are you using? You can check that in Settings &gt; General &gt; About. Let us know in DM to continue. https://t.co/GDrqU22YpT,"customer: @AppleSupport Why do things on my phone just stop working? cellular &amp; volume? iPhone 6 in perfect condition but funny its after the update 😒
brand: @331084 We want your iPhone to be ready to work when you are. Could you let us know some more details on what you're seeing with these issues after the update?
customer: @AppleSupport My phone is now extremely slow and cellular won’t connect sometimes. Also it will randomly turn on WiFi and blue tooth without me wanting to
customer: @AppleSupport Amy volume will stop working. I’ll put it headphones and it works but w/o them it doesn’t. Tried toggling the volume &amp; restarting - no help
customer: @AppleSupport This is all after I finished paying off my phone two months ago- have been paying it for 2 years. Now I’ve paid it off and it stops working?",6,0,insufficient_information,0.0,True,
889525,889528,889526,2017-10-20T23:34:00+00:00,@AppleSupport i have an iphone 8 plus and my reachability has stopped working. should i restart the phone?,"@331182 We want to help.  Yes, lets start with a restart.  This article talks about restarting: https://t.co/OWRDHWSt4h",customer: @AppleSupport i have an iphone 8 plus and my reachability has stopped working. should i restart the phone?,4,0,insufficient_information,0.0,True,
889525,889527,889529,2017-10-21T01:38:29+00:00,"@AppleSupport thanks, it helped! any reason on why it would do that??","@331182 Great! It would be hard to say why it happened, but if it happens again you have a great first step to try.","customer: @AppleSupport i have an iphone 8 plus and my reachability has stopped working. should i restart the phone?
brand: @331182 We want to help.  Yes, lets start with a restart.  This article talks about restarting: https://t.co/OWRDHWSt4h
customer: @AppleSupport thanks, it helped! any reason on why it would do that??",4,0,insufficient_information,0.0,True,
890577,890580,890578,2017-10-20T23:57:30+00:00,@115858 please fix this problem whatsapp and messages’ notifications!! Always have to open app to receive messages!,@331450 Thanks for reaching out to us. Please send us a DM and we can chat more with you there. https://t.co/GDrqU22YpT,customer: @115858 please fix this problem whatsapp and messages’ notifications!! Always have to open app to receive messages!,3,0,app_software_issue,0.99,True,app\b
890586,890588,890587,2017-10-20T23:51:55+00:00,"@115858 iOS 11 os the worst iPhone user experience. It’s freezing a lot, all the time. When you’ll fix it?",@331454 Let's meet up in DM and work on getting to the bottom of the issue. https://t.co/GDrqU22YpT,"customer: @115858 iOS 11 os the worst iPhone user experience. It’s freezing a lot, all the time. When you’ll fix it?",2,0,app_software_issue,0.6667,False,ios\b;freez
891625,891628,891626,2017-10-21T00:05:28+00:00,@AppleSupport I have a question about the Apple Store gift cards,@331724 We'll answer it as best we can.,customer: @AppleSupport I have a question about the Apple Store gift cards,4,0,general_information,0.99,True,question\b
891625,891627,891629,2017-10-21T18:28:30+00:00,"@AppleSupport It’s probably really obvious, but can you buy an iPhone entirely with Gift Card credit?","@331724 Apple Store gift cards can be used in countries where their currency is accepted (i.e., dollars in the US). Thanks.","customer: @AppleSupport I have a question about the Apple Store gift cards
brand: @331724 We'll answer it as best we can.
customer: @AppleSupport It’s probably really obvious, but can you buy an iPhone entirely with Gift Card credit?",4,0,order_purchase,0.99,True,buy\b
892800,892804,892803,2017-10-13T18:00:48+00:00,Apples new update fucked my whole phone up thanks apple appreciate it 👌 @115858,"@331995 Hi there! What's going on, exactly? We'd be happy to look into this with you.",customer: Apples new update fucked my whole phone up thanks apple appreciate it 👌 @115858,4,0,app_software_issue,0.99,True,update\b
892800,892802,892801,2017-10-13T18:11:03+00:00,"@AppleSupport Phone freezes, can’t talk on speaker phone music doesn’t show up when you slide up. Should I keep going?",@331995 We can look into these issues together. Please DM us about this and we'll go from there. https://t.co/GDrqU22YpT,"customer: Apples new update fucked my whole phone up thanks apple appreciate it 👌 @115858
brand: @331995 Hi there! What's going on, exactly? We'd be happy to look into this with you.
customer: @AppleSupport Phone freezes, can’t talk on speaker phone music doesn’t show up when you slide up. Should I keep going?",4,0,app_software_issue,0.99,True,freez
894325,894329,894326,2017-10-20T21:36:33+00:00,@AppleSupport  r u kidding me ! Charged for 2.5 hrs. Turned it on was 49% less then 5 min it’s now 37! This is not fair or ok,@332345 We'll be glad to help take a look at this together. Which iPhone do you have &amp; what version of iOS is installed?,customer: @AppleSupport  r u kidding me ! Charged for 2.5 hrs. Turned it on was 49% less then 5 min it’s now 37! This is not fair or ok,5,0,billing_payment,0.99,True,charg(?:e|ed|ing)
894325,894328,894330,2017-10-20T23:49:00+00:00,@AppleSupport 6s and the latest update 11.3  it had a great battery til 3 days ago Sorry to be rude so upset by it. I tried everything it says to do,@332345 We understand the frustration when your iPhone isn't working as it should. Let's check this out together in DM. https://t.co/GDrqU22YpT,"customer: @AppleSupport  r u kidding me ! Charged for 2.5 hrs. Turned it on was 49% less then 5 min it’s now 37! This is not fair or ok
brand: @332345 We'll be glad to help take a look at this together. Which iPhone do you have &amp; what version of iOS is installed?
customer: @AppleSupport 6s and the latest update 11.3  it had a great battery til 3 days ago Sorry to be rude so upset by it. I tried everything it says to do
customer: @AppleSupport And now it’s been charging been on 12% for like 20 min now  I have kids I need my phone w/out worrying bout it dying in an hour",5,0,app_software_issue,0.5,True,update\b
894772,894775,894773,2017-10-13T18:28:38+00:00,"I recently got the iPhone 8
+ and it’s keeps freezing, the battery sucks!! @AppleSupport @115858",@266454 Thanks for reaching out. We would love to help you. Can you please tell us which version of iOS you are currently running?,"customer: I recently got the iPhone 8
+ and it’s keeps freezing, the battery sucks!! @AppleSupport @115858",4,0,app_software_issue,0.5,True,freez
894772,894774,894776,2017-10-13T20:32:08+00:00,@AppleSupport iOS 11.0.2,@266454 Got it. Does that behavior still persist after updating to iOS 11.0.3? Let us know via a DM. We’ll keep going from there. https://t.co/GDrqU22YpT,"customer: I recently got the iPhone 8
+ and it’s keeps freezing, the battery sucks!! @AppleSupport @115858
brand: @266454 Thanks for reaching out. We would love to help you. Can you please tell us which version of iOS you are currently running?
customer: @AppleSupport iOS 11.0.2",4,0,app_software_issue,0.99,True,ios\b
894805,894808,894806,2017-10-13T18:28:01+00:00,@AppleSupport why is my iPhone turning some of my pictures sideways when I view them.,@332463 We'd like to look into what's going on with your pictures. Which iPhone and iOS version are you using?,customer: @AppleSupport why is my iPhone turning some of my pictures sideways when I view them.,7,0,insufficient_information,0.0,True,
894805,894807,894809,2017-10-13T18:49:00+00:00,@AppleSupport iPhone 7 with iOS 11.0.2 I believe,@332463 Thanks. Is this affecting all photos? Do you know if the affected photos were taken in the Camera app or using a different app?,"customer: @AppleSupport why is my iPhone turning some of my pictures sideways when I view them.
brand: @332463 We'd like to look into what's going on with your pictures. Which iPhone and iOS version are you using?
customer: @AppleSupport iPhone 7 with iOS 11.0.2 I believe",7,0,app_software_issue,0.99,True,ios\b
894805,894810,894811,2017-10-13T19:06:29+00:00,"@AppleSupport Seems to be camera app, not downloads","@332463 OK, thanks for keeping us updated. Meet us over in DM, and we’ll take a further look into this. https://t.co/GDrqU22YpT","customer: @AppleSupport why is my iPhone turning some of my pictures sideways when I view them.
brand: @332463 We'd like to look into what's going on with your pictures. Which iPhone and iOS version are you using?
customer: @AppleSupport iPhone 7 with iOS 11.0.2 I believe
brand: @332463 Thanks. Is this affecting all photos? Do you know if the affected photos were taken in the Camera app or using a different app?
customer: @AppleSupport Seems to be camera app, not downloads",7,0,app_software_issue,0.99,True,app\b
983123,894871,894870,2017-10-13T18:21:30+00:00,"@AppleSupport @O2 latest iPhone update is awful, phone constantly crashing, constant loss of sound, weak signal. Please sort out ASAP",@332476 We've got your back! Let's pair up in DM to get a closer look into this with you. https://t.co/GDrqU22YpT,"customer: @AppleSupport @O2 latest iPhone update is awful, phone constantly crashing, constant loss of sound, weak signal. Please sort out ASAP",5,1,app_software_issue,0.6667,False,update\b;crash
894899,894901,894900,2017-10-13T18:17:30+00:00,@AppleSupport this iOS 11.1 beta update is still draining battery significantly and still having freeze problems. What’s really going on?,@332481 Let's look into your options. DM us about this battery issue and let's continue there. https://t.co/GDrqU22YpT,customer: @AppleSupport this iOS 11.1 beta update is still draining battery significantly and still having freeze problems. What’s really going on?,2,0,app_software_issue,0.75,False,ios\b;update\b;freez
895138,895143,895139,2017-10-20T21:54:00+00:00,@115858 ... still a bug when u restart the phone ... always Bluetooth on automatically. Fix please -.-‘,"@332535 We’d like to help. Bluetooth will be available, unless disabled from the Settings app. How are you disabling Bluetooth?",customer: @115858 ... still a bug when u restart the phone ... always Bluetooth on automatically. Fix please -.-‘,6,0,connectivity_issue,0.5,True,bluetooth
895138,895141,895144,2017-10-23T00:59:00+00:00,@AppleSupport This is not a misunderstand how the phone works -.-‘  The issue here is that BT automatically is ON when the phone resets on since iOS 11!,@332535 If you only disable Bluetooth via Control Center it will just disconnect devices. More info here: https://t.co/G7BHuQnDS6,"customer: @115858 ... still a bug when u restart the phone ... always Bluetooth on automatically. Fix please -.-‘
brand: @332535 We’d like to help. Bluetooth will be available, unless disabled from the Settings app. How are you disabling Bluetooth?
customer: @AppleSupport This is not a misunderstand how the phone works -.-‘  The issue here is that BT automatically is ON when the phone resets on since iOS 11!
customer: @AppleSupport Just release a new version of iOS with that fixed please, instead of worrying about phones with bad parts that aren’t responsive.
customer: @AppleSupport P.S. - battery saving would be a nice change instead of mass consumption btw.
P.P.S.- fingers crossed on that iPhone X sells",6,0,app_software_issue,0.99,True,ios\b
